1. 0.514683 0.00299733
1.2 0.566563 0.0032625
1.4 0.72471 0.00412901
1.5 0.776302 0.00443656
1.55 0.803043 0.00456003	
1.6 0.83011 0.00466197
1.8 0.938254 0.00505864
