1 1.94644 1.94644 0
2 1.92215 1.9343 0.00858755
3 1.8618 1.91013 0.0205435
4 1.74306 1.86836 0.0393176
5 1.54805 1.8043 0.0653643
6 1.30605 1.72126 0.0933475
7 1.10315 1.63296 0.11439
8 1.00111 1.55398 0.124405
9 0.98765 1.49105 0.125491
10 1.01304 1.44325 0.121706
11 1.03942 1.40654 0.116047
12 1.06777 1.37831 0.109756
13 1.10142 1.35701 0.10336
14 1.12066 1.34013 0.0973458
15 1.11578 1.32517 0.0919978
16 1.08587 1.31021 0.0874552
17 1.04254 1.29447 0.0837163
18 1.01779 1.2791 0.0804641
19 1.02925 1.26595 0.0772961
20 1.06572 1.25594 0.0740768
21 1.10655 1.24882 0.0708901
22 1.1257 1.24323 0.0678884
23 1.10657 1.23728 0.0651962
24 1.06237 1.23 0.0628857
25 1.04128 1.22245 0.0608217
26 1.07731 1.21687 0.058738
27 1.13046 1.21367 0.0566496
28 1.15815 1.21168 0.0546611
29 1.13872 1.20917 0.0528341
30 1.08322 1.20497 0.0512395
31 1.02154 1.19905 0.0499271
32 0.979506 1.19219 0.048836
33 0.975216 1.18562 0.0477967
34 0.995543 1.18003 0.0467167
35 1.02196 1.17551 0.0455996
36 1.04717 1.17194 0.0444721
37 1.06268 1.16899 0.0433681
38 1.05936 1.16611 0.0423227
39 1.03717 1.1628 0.0413664
40 1.01226 1.15904 0.0405031
41 1.00613 1.15531 0.0396865
42 1.01982 1.15208 0.0388725
43 1.03972 1.14947 0.0380562
44 1.06383 1.14752 0.0372411
45 1.09597 1.14638 0.0364311
46 1.12416 1.14589 0.0356423
47 1.12846 1.14552 0.0348859
48 1.10957 1.14477 0.0341671
49 1.10247 1.14391 0.0334808
50 1.12521 1.14354 0.0328132
51 1.12927 1.14326 0.032171
52 1.08563 1.14215 0.0315714
53 1.02441 1.13993 0.0310538
54 0.998466 1.13731 0.030589
55 1.01366 1.13506 0.0301154
56 1.04252 1.13341 0.0296229
57 1.06703 1.13224 0.0291261
58 1.07788 1.1313 0.028639
59 1.06881 1.13025 0.0281732
60 1.03935 1.12873 0.0277443
61 1.01113 1.1268 0.0273564
62 1.00985 1.12492 0.0269801
63 1.03861 1.12355 0.0265866
64 1.06914 1.1227 0.0261848
65 1.07963 1.12203 0.0257903
66 1.07505 1.12132 0.0254094
67 1.06551 1.12049 0.0250438
68 1.04937 1.11944 0.0246973
69 1.0312 1.11816 0.0243725
70 1.02802 1.11688 0.0240583
71 1.04409 1.11585 0.0237413
72 1.05876 1.11506 0.0234248
73 1.05903 1.11429 0.0231165
74 1.06357 1.11361 0.0228142
75 1.08156 1.11318 0.0225141
76 1.09189 1.1129 0.0222196
77 1.08394 1.11252 0.0219342
78 1.06797 1.11195 0.0216604
79 1.05096 1.11118 0.0214
80 1.03583 1.11024 0.0211532
81 1.03067 1.10925 0.0209148
82 1.0405 1.10842 0.0206766
83 1.05985 1.10783 0.0204357
84 1.08476 1.10756 0.0201943
85 1.12188 1.10772 0.0199574
86 1.16589 1.1084 0.0197368
87 1.19723 1.10942 0.0195364
88 1.19752 1.11042 0.01934
89 1.15518 1.11093 0.0191292
90 1.07652 1.11054 0.0189205
91 0.99634 1.10929 0.0187542
92 0.956428 1.10763 0.0186238
93 0.969788 1.10614 0.0184824
94 1.00918 1.10511 0.0183145
95 1.03748 1.1044 0.0181356
96 1.05537 1.10389 0.0179539
97 1.07754 1.10362 0.0177708
98 1.08965 1.10348 0.0175901
99 1.08884 1.10333 0.017413
100 1.10564 1.10335 0.0172389
