0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230924 0.0379842 0.243488 0.746557 1.35231 1.88985 2.07387 2.26549 2.17892 2.07122 2.00819 1.80783 1.7932 1.66918 1.56876 1.53223 1.46259 1.33175 1.31097 1.31335 1.25889 1.18326 1.15067 1.17312 1.10847 1.08566 1.09854 1.10074 1.08789 1.1203 1.05808 1.02442 1.05014 1.07201 1.08838 1.09199 1.05758 1.07486 1.07689 1.0429 1.05031 1.04692 1.05316 1.03615 1.04062 1.02552 1.04608 1.02291 1.04951 1.01479 0.997007 1.00776 1.03176 1.02964 1.0409 1.02036 0.979782 1.01666 1.02439 0.986606 0.995968 1.01737 1.02601 1.00936 1.03144 0.9915 1.0019 0.995546 0.966507 0.997094 0.998793 1.0025 1.00509 0.993372 1.00616 1.00973 1.00945 0.990965 1.00909 0.988947 0.98353 0.990657 0.980657 0.995839 0.989857 0.999018 0.970826 0.995285 1.00505 0.978607 1.00044 0.99776 0.994544 1.00505 0.96988 0.996203 0.98693 0.993112 1.00721 0.984878 0.991586 0.998108 0.982926 0.985354 0.996517 0.998378 0.992493 0.969358 1.00755 0.984467 0.984826 0.978881 0.974381 0.989846 0.991897 0.990238 0.97623 0.983314 0.994705 0.969806 0.979901 0.991195 0.978864 0.996204 0.995525 0.983863 0.976695 0.985726 0.982286 0.994779 0.991575 0.983992 0.991281 0.973385 0.982796 1.00222 0.996271 0.983916 0.993444 0.982387 0.992812 0.984221 0.982976 0.99459 0.989122 0.984868 0.987956 0.976875 0.982087 0.975513 1.00944 0.982389 0.981881 0.985863 0.989946 0.99797 0.97291 0.987414 0.994781 0.979154 0.983195 0.983866 0.988863 0.994086 0.975904 0.988729 0.991955 0.98412 0.978328 0.982192 0.993331 0.978043 0.982422 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00384874 0.0422843 0.265562 0.734042 1.42916 1.88765 2.24142 2.37358 2.28332 2.23727 2.05497 1.93979 1.70216 1.71639 1.55186 1.55833 1.40137 1.38055 1.33009 1.30716 1.2767 1.23524 1.15138 1.12929 1.1403 1.13888 1.13088 1.08937 1.08316 1.06577 1.07604 1.03327 1.04257 1.06263 1.08207 1.06561 1.05339 1.03805 1.09033 1.04843 1.0406 1.06193 1.04473 1.0454 1.04142 1.06716 1.03476 1.02836 1.04031 1.02175 1.0161 1.0191 1.03627 1.06711 1.02758 1.03473 1.00316 0.996844 1.03371 1.01485 1.01696 1.00466 1.0053 1.01271 0.992986 0.980614 0.988585 0.994177 0.980679 1.02229 1.00639 0.993918 1.01538 0.984783 1.01226 1.00857 0.987815 0.981742 0.979852 0.999418 0.999047 0.995256 0.996922 0.999606 0.999551 0.995522 0.998484 1.00719 0.986461 0.98414 0.980111 0.994443 0.99968 0.986645 0.997249 0.98309 0.994373 0.986652 0.994056 0.999503 0.982454 0.993277 0.981885 0.999268 0.988706 0.99483 0.974723 0.987283 0.989634 0.978249 0.987475 0.988259 0.982488 0.988224 0.983261 0.986396 0.97886 0.975257 0.980735 0.977971 0.979071 0.988502 0.984986 0.988133 0.991669 0.981535 0.990507 0.985092 0.977784 0.996182 0.979652 0.980539 0.98215 0.98794 0.985386 0.985355 0.991545 0.989789 0.9883 0.985369 0.986587 0.99068 0.982085 0.974864 0.981699 0.997526 0.97875 0.987334 0.990461 0.988894 0.993933 0.993169 0.992975 0.971318 0.989451 0.990908 0.986794 0.982095 0.982735 0.980142 0.982896 0.987668 0.987015 0.985471 0.990224 0.982241 0.985471 0.989876 0.985335 0.98088 0.98439 0.98023 0.978839 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230924 0.0365508 0.252853 0.760325 1.31534 1.87883 2.18903 2.3232 2.3212 2.09831 2.00488 1.91347 1.7626 1.69261 1.60662 1.52481 1.44721 1.33821 1.33037 1.29262 1.24161 1.16 1.20318 1.19595 1.14535 1.13487 1.09345 1.07898 1.09772 1.08474 1.07375 1.05453 1.05228 1.07281 1.07638 1.03088 1.05989 1.04491 1.06441 1.04896 1.03459 1.04344 1.0516 1.0488 1.0519 1.0573 1.04005 1.04368 0.98884 1.01489 1.01756 1.01419 1.01453 1.03575 1.02329 0.997776 1.01861 1.01592 0.996997 1.00209 1.01916 1.01952 1.02071 1.00247 1.00759 1.00899 0.994312 0.985702 0.998743 0.989405 1.01484 1.00856 0.990858 0.993026 0.993786 0.994383 1.00548 0.995816 1.00878 0.985713 1.0001 1.00663 1.00688 0.981821 1.00278 0.998328 1.00029 0.990756 1.00208 0.979765 0.992761 0.998257 0.989366 0.998233 0.991097 0.987125 0.985289 0.981544 0.995017 0.993427 0.980949 0.99095 0.987925 0.986004 0.975475 0.993006 0.996576 0.980557 0.999464 0.985342 0.999977 0.993783 0.985091 0.989669 0.998556 0.981752 0.996219 0.985601 0.998307 1.00184 0.988865 0.984806 0.999547 0.989598 0.983476 0.984764 0.981562 0.984921 0.990183 0.97871 0.985942 0.992196 0.986567 0.988776 0.981703 0.986127 0.99871 1.00182 0.985877 0.995365 0.983848 0.989962 0.99021 0.981453 0.982036 0.974087 0.985152 0.996779 0.987153 0.978522 0.992436 0.978515 0.992885 0.995137 0.982346 0.986398 0.980155 0.995999 0.987557 0.985531 0.981207 0.97633 0.975909 0.991888 0.97292 0.990583 0.990695 0.989953 0.987224 0.986972 0.986107 0.97955 0.981486 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00153949 0.0329674 0.246832 0.758447 1.30889 1.8904 2.18229 2.36722 2.27824 2.30325 2.05373 1.92015 1.81894 1.66954 1.57552 1.52739 1.45459 1.35703 1.31941 1.30231 1.24315 1.21123 1.18061 1.13249 1.14052 1.17036 1.09691 1.09329 1.13249 1.10297 1.07234 1.09315 1.05589 1.07806 1.10578 1.06039 1.06927 1.07416 1.04989 1.08253 1.07919 1.04233 1.05714 1.04529 1.04541 1.02109 1.03293 1.02396 1.054 1.0314 1.05129 1.02656 1.02024 1.00233 1.03188 0.993926 1.01585 1.01747 0.992856 1.03158 1.02144 1.00808 1.02449 0.989533 1.01127 0.99708 0.995644 1.00428 0.990956 0.993218 1.00363 0.994098 1.01244 0.997003 0.997176 1.00386 1.0051 1.00152 0.992353 1.00291 0.998745 1.01133 0.993718 1.00661 1.00915 1.0027 0.984655 0.987381 0.995495 0.994521 0.987364 0.980513 0.988021 0.982917 0.983801 0.97696 0.989526 0.986539 0.985739 0.992554 0.985211 0.988905 0.990945 0.98115 0.990322 0.982063 0.997262 0.990502 0.984656 0.98831 0.982024 0.980247 0.990147 1.00197 0.988582 0.991614 0.999979 0.984959 0.985382 0.983938 0.990524 0.997979 0.986627 0.980884 0.978708 0.978431 0.981043 0.971068 0.985271 0.980374 0.981976 0.977758 0.977368 0.986493 0.982194 0.990735 0.981353 0.978731 0.967513 0.980371 0.980092 0.989511 0.980139 0.986099 0.985698 0.9807 0.979311 0.974734 0.976379 0.976242 0.986467 0.985093 0.982405 0.989419 0.98095 0.97869 0.979013 0.99251 0.979605 0.993063 0.980164 0.983785 0.99504 0.993813 0.981588 0.985681 0.985175 0.978149 0.985777 0.981061 0.991346 0.987573 0.992867 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000769747 0.0229339 0.24817 0.773466 1.28308 1.83143 2.12938 2.23076 2.16784 2.12803 2.05497 1.86831 1.69992 1.75082 1.54915 1.54512 1.43367 1.35468 1.25586 1.25493 1.2429 1.22286 1.18488 1.18134 1.14381 1.09136 1.10118 1.10975 1.07315 1.05811 1.09206 1.03157 1.06823 1.09078 1.08777 1.07917 1.01975 1.05793 1.05681 1.0587 1.05632 1.02992 1.02737 1.0563 1.04962 1.04235 1.03444 1.02805 1.03623 1.00394 1.03588 1.02439 1.03489 0.986071 1.02539 1.01668 1.00658 1.02718 1.01906 0.995553 1.00966 1.02079 1.01686 1.01256 0.985615 1.00994 1.01342 0.997306 0.99236 0.978964 1.00596 0.995838 1.0025 0.994294 0.994181 0.985794 1.00162 0.997735 0.997898 0.98058 0.980457 1.00272 0.983376 0.998414 0.972718 0.996856 0.992654 1.0047 0.990607 0.986843 0.994364 0.988058 0.980397 0.985242 0.988139 0.989608 0.981014 1.01133 1.00078 0.98335 0.990762 0.992255 0.9873 0.998481 0.983084 0.992343 0.982889 0.993945 0.9955 0.993122 0.97993 0.974936 0.983924 0.991704 0.990211 0.995456 0.996445 1.00002 0.993137 0.997854 0.988116 0.976674 0.98634 0.987799 0.983755 0.992325 0.984305 0.990336 0.986909 0.986317 0.981178 0.986588 0.975697 0.992889 0.983801 0.990073 0.992024 0.987788 1.00084 0.993622 0.992231 0.980202 0.98482 0.977488 0.990013 0.987059 0.984861 0.98762 0.984563 0.971551 0.980831 0.994448 0.993752 0.987364 0.981198 1.00204 0.992136 0.984865 0.993597 0.99216 0.986805 0.992386 0.98541 0.98276 0.986668 1.00248 0.986046 0.985397 0.998526 0.990334 0.98551 0.983037 0.983242 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230924 0.0437177 0.245495 0.748435 1.36639 1.90473 2.14598 2.28749 2.17846 2.15993 2.04917 1.90287 1.71521 1.62801 1.57924 1.45423 1.36199 1.27677 1.32531 1.26516 1.2349 1.18252 1.1559 1.16719 1.15347 1.13529 1.11318 1.02057 1.10981 1.08382 1.04082 1.02051 1.06198 1.06565 1.08531 1.05071 1.04184 1.06856 1.06074 1.08306 1.03958 1.02744 1.02568 1.04365 1.02206 1.00447 1.03854 1.02217 1.01111 1.01897 0.98809 1.01457 1.00661 1.00071 1.04012 1.00162 1.01869 1.01013 1.00823 1.01252 0.996653 1.00607 1.0319 1.00169 1.00223 1.01722 0.980661 0.9902 0.996956 0.995156 1.00002 0.986777 0.991328 0.995331 0.991299 1.00724 0.983195 0.974758 0.99863 1.00245 0.984437 0.992734 1.00858 0.994504 0.991965 0.996994 1.00106 0.982763 0.987552 0.979379 0.999845 0.992411 0.99964 0.975098 0.97544 0.989181 0.989068 0.987666 0.973393 0.979348 0.986286 1.0035 0.978344 0.981355 0.982983 0.995791 0.982628 0.98709 0.991663 0.980874 0.983749 0.98747 0.983625 0.988047 0.976225 0.976706 0.982479 0.976902 0.988462 0.986136 0.977439 0.995471 0.982954 0.982324 0.987205 0.989195 0.983094 0.985189 0.979469 0.985342 0.996574 0.989044 0.984439 0.984346 0.98168 0.988508 0.988344 0.986282 0.981456 0.984424 0.982042 0.986948 0.988022 0.982394 0.983223 0.988096 0.98902 0.982707 0.994638 0.976578 0.983437 0.984527 0.986597 0.987882 0.981551 0.98021 0.985359 0.980419 0.982634 0.990134 0.983542 0.9829 0.993273 0.985086 0.986938 0.981628 0.981475 0.991153 0.985609 0.985328 0.988241 0.98846 0.986313 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00153949 0.0329674 0.274258 0.757196 1.39161 1.90308 2.1771 2.26744 2.32628 2.24557 2.00736 1.90051 1.91073 1.63511 1.61608 1.50451 1.44721 1.37232 1.29607 1.23796 1.23309 1.19539 1.19391 1.12473 1.14381 1.10847 1.11725 1.0731 1.08638 1.04936 1.10298 1.07903 1.08138 1.05468 1.06206 1.07783 1.05195 1.03665 1.07079 1.04804 1.06999 1.06714 1.06871 1.02479 1.07228 1.0501 1.01731 1.03077 1.04379 1.00434 0.985473 1.01636 1.02706 1.01689 1.04082 1.00368 1.007 1.00125 1.00464 0.995164 1.00935 0.997076 1.01075 1.01669 1.00112 0.995174 0.993047 1.00154 1.005 0.999845 0.988933 1.00238 1.00015 0.994524 1.02769 1.00103 0.992489 1.01266 0.998055 0.98905 1.01245 0.983238 0.985269 0.991643 0.997443 0.991014 0.998123 0.991333 0.992091 0.987743 0.984032 0.99863 1.004 0.99691 0.991294 1.00326 0.971051 0.978013 0.995017 0.97178 1.00208 0.985979 0.984454 0.99014 0.999413 1.00418 0.999745 0.98207 0.994549 0.988654 0.974018 0.987895 0.993468 0.988932 0.990123 0.99084 0.992091 0.984262 0.979882 0.988821 0.967431 0.987367 0.990612 0.986334 0.986723 0.984965 0.984849 0.984067 0.979999 0.989193 0.988031 0.985753 0.971921 0.991623 0.980029 0.993446 0.983095 0.988305 0.974633 0.991417 0.987292 0.988793 0.984192 0.982895 0.982927 0.988722 0.987298 0.994465 0.982144 0.98153 0.995928 0.994649 0.991024 0.976553 0.985739 0.984912 0.980258 0.983685 0.984613 0.982937 0.983592 0.981016 0.98682 0.986658 0.989367 0.98356 0.983869 0.996647 0.980796 0.989248 0.98139 0.987278 0.976381 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000769747 0.0401342 0.249508 0.734668 1.32708 1.88214 2.15739 2.26744 2.20387 2.1324 2.03882 1.86438 1.66969 1.6557 1.51366 1.53996 1.3706 1.37996 1.24658 1.30689 1.26328 1.22286 1.19866 1.1576 1.1572 1.13741 1.12559 1.06702 1.1066 1.06595 1.08044 1.1071 1.0286 1.07217 1.05914 1.08081 1.06667 1.0687 1.05789 1.06713 1.06667 1.04543 1.04232 1.05442 1.0478 1.03792 1.03617 1.02532 1.02775 1.03518 1.0163 1.01475 1.02817 1.02587 1.02539 1.03036 1.02763 1.02033 1.02694 0.993219 1.00654 1.01291 1.01351 0.993798 0.995559 1.0115 1.00184 1.01471 0.997658 1.00778 0.994445 1.01744 0.993034 0.971122 1.01074 0.997541 0.99651 0.99283 0.988901 0.995722 0.995974 0.997728 0.991921 0.985683 0.996507 0.980848 0.981763 0.988358 0.994971 0.971315 0.980322 0.977445 0.991201 0.98023 0.983959 1.00229 0.997236 0.992924 0.99912 0.989425 0.981702 0.986649 0.988133 0.987645 0.984397 0.978415 0.992166 0.983679 0.996483 0.983592 0.983687 0.984344 0.987784 0.994889 0.980353 0.991643 0.984882 0.992683 0.985602 0.986434 0.989186 0.989954 0.975478 0.990986 0.986647 0.992099 0.987146 0.990579 0.993819 0.983298 0.973621 0.997479 0.987666 0.983623 0.988131 0.983481 0.988736 0.986368 0.988981 0.984949 0.984947 0.984241 0.979977 0.982194 0.989379 0.988037 0.973257 0.984408 0.991236 1.00039 0.982106 0.996239 0.984808 0.983969 0.995424 0.980717 0.996303 0.985686 0.98084 0.985146 0.98702 0.977526 0.989593 0.99407 0.975396 0.989295 0.982206 0.97978 0.978389 0.985011 0.984525 0.985505 0.973412 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000769747 0.0523179 0.232785 0.759699 1.35759 1.93174 2.05364 2.27087 2.12164 2.12147 1.99784 1.82982 1.81073 1.70787 1.60087 1.44939 1.37645 1.42935 1.34078 1.28858 1.22999 1.19762 1.15162 1.16079 1.08125 1.11312 1.10586 1.11544 1.09375 1.10498 1.03607 1.06168 1.07086 1.10414 1.07576 1.05398 1.09324 1.07038 1.05667 1.0566 1.04239 1.05312 1.0393 1.02561 1.05235 1.02862 1.04608 1.03602 1.03827 1.03528 1.01823 1.01844 1.01813 1.00134 1.00996 1.02258 1.02838 1.00728 1.02503 1.00684 1.00281 1.00072 1.01715 0.998916 1.00912 1.00252 1.0013 1.00363 1.01553 1.00397 0.994445 0.994698 1.00297 1.00225 1.0056 1.01738 0.988956 0.991658 0.991464 1.00481 0.991893 0.986997 0.992698 1.00809 0.977869 0.986414 0.980497 0.984583 0.98345 0.992162 0.98652 0.990339 0.986553 0.987608 0.975559 0.996514 0.984564 0.987215 0.983595 0.997357 0.995454 0.991021 0.990841 0.997388 0.976182 0.988861 0.988671 0.989053 0.977172 0.978968 0.976297 0.976757 0.994006 0.984537 0.971078 0.969768 0.980132 0.983872 0.995722 0.988116 0.988223 0.978126 0.997333 0.99078 0.97328 0.985415 0.98937 0.998189 0.993241 0.978639 0.980591 0.986495 0.990984 0.988685 0.986881 0.988089 0.985687 0.979527 0.98847 0.97951 0.982478 0.979115 0.985935 0.993108 0.988449 0.988331 0.986796 0.988232 0.991765 0.974933 0.977801 0.977985 0.986633 0.988687 0.997563 0.983112 0.98235 0.980248 0.985679 0.988946 0.989504 0.987733 0.979428 0.97899 0.994843 0.979837 0.983652 0.975441 0.978815 0.988193 0.99951 0.983288 0.990585 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230924 0.0379842 0.221413 0.723403 1.36228 1.84301 2.22015 2.17158 2.32258 2.09438 2.10299 1.89148 1.82081 1.59678 1.54577 1.43779 1.42506 1.33998 1.32756 1.26219 1.26276 1.19935 1.16231 1.16993 1.16422 1.10805 1.11074 1.11014 1.06823 1.09385 1.07146 1.0399 1.07497 1.0437 1.05391 1.03014 1.07231 1.0298 1.02804 1.0641 1.06398 1.05176 1.04196 1.06977 1.07012 1.0161 1.04145 1.05479 1.04083 1.02842 1.00224 0.997087 1.02605 1.02093 1.02031 1.01292 1.02178 1.00223 1.01762 0.989484 1.01946 1.01001 1.0061 1.0196 0.999731 1.02722 0.986854 0.972598 0.995807 1.0016 0.999896 0.986717 1.00491 0.994121 0.9874 0.989119 0.996456 0.99443 0.98456 0.988023 0.982775 0.997728 0.985706 0.991643 0.985221 1.00008 1.00106 0.992621 0.987596 0.977963 1.00119 0.977113 0.976891 0.984159 0.992595 0.985534 0.983495 0.982032 0.989251 0.995501 0.998748 0.981889 0.985877 0.984192 0.991568 0.99022 0.991415 0.978594 0.986019 0.987217 0.980207 0.989261 0.988801 0.980497 0.984424 0.966442 0.982196 0.985907 0.97386 0.992157 0.990765 0.982641 0.985168 0.993787 0.981726 0.986392 0.991001 0.981653 0.973257 0.986103 0.983783 0.986866 0.984919 0.98116 0.985877 0.993248 0.99172 0.97972 0.985133 0.984277 0.981773 0.985328 0.9817 0.97923 0.984094 0.989113 0.987356 0.991444 0.987928 0.981549 0.988389 0.992511 0.9862 0.975606 0.982682 0.985349 0.981659 0.982403 0.994088 0.988226 0.991458 0.992042 0.986156 0.987797 0.98308 0.986137 0.978085 0.974686 0.985137 0.98854 0.980584 0.977127 0.986445 
