13.1641 0
13.577 0.412936
14.699 1.14705
14.8239 0.820638
15.4188 0.870674
15.0989 0.779565
15.1985 0.666338
15.109 0.583969
15.2505 0.534088
15.2563 0.477738
15.1422 0.446929
15.1081 0.409411
15.133 0.377423
14.9836 0.380033
14.9395 0.356532
14.9413 0.33351
14.9776 0.315384
15.1284 0.333379
15.0583 0.323049
15.0334 0.30748
14.8878 0.326723
14.7934 0.325487
14.8684 0.319932
14.7725 0.320988
14.8862 0.328216
14.8372 0.319132
14.8528 0.30748
14.8943 0.299186
15.0268 0.317673
15.0306 0.306924
15.0402 0.297012
15.0137 0.288796
15.1304 0.303275
15.0715 0.300055
15.1229 0.295846
15.0922 0.289148
15.0665 0.282388
14.9941 0.284254
15.0812 0.290254
15.081 0.282905
14.9474 0.306569
14.8784 0.30702
14.9362 0.305303
14.974 0.300672
14.9423 0.295621
14.9756 0.291035
14.947 0.286203
14.9829 0.282473
14.9975 0.277029
14.999 0.271436
15.0596 0.272887
15.0909 0.269408
15.0639 0.265646
15.0498 0.261061
15.0287 0.257141
15.0099 0.253207
14.9578 0.254128
15.0039 0.253928
15.0623 0.256329
15.1038 0.255411
15.0854 0.251859
15.1025 0.248352
15.1152 0.244707
15.0997 0.24135
15.0922 0.237726
15.0561 0.236855
15.031 0.234647
15.053 0.232218
15.0467 0.228913
15.0752 0.227408
15.1005 0.225603
15.1096 0.222634
15.0958 0.219994
15.1613 0.226659
15.1557 0.223688
15.1417 0.221168
15.1515 0.218496
15.1773 0.217226
15.1756 0.214466
15.1897 0.21224
15.1992 0.209816
15.2185 0.208136
15.2012 0.206338
15.2029 0.203873
15.2385 0.204591
15.1875 0.208539
15.1952 0.206274
15.1869 0.204086
15.1604 0.203512
15.1774 0.20195
15.1292 0.20545
15.1432 0.203687
15.1835 0.205466
15.1784 0.203332
15.1955 0.201908
15.1744 0.200904
15.1868 0.19921
15.1764 0.197442
15.2126 0.198761
15.2119 0.196764
