15.4475 0
14.984 0.463542
14.6599 0.420312
15.2268 0.640065
15.1095 0.509479
14.8385 0.496483
15.026 0.459608
15.7804 0.852935
15.4801 0.80993
15.8563 0.81627
15.7457 0.746585
15.7065 0.68266
15.7083 0.627958
15.6515 0.584146
15.6378 0.543983
15.6404 0.508856
15.4171 0.527577
15.3221 0.506401
15.3974 0.484895
15.4765 0.466762
15.4831 0.444028
15.4429 0.425272
15.5089 0.411694
15.5084 0.394168
15.6066 0.390617
15.4382 0.411339
15.4322 0.395856
15.3768 0.385465
15.3434 0.373432
15.3912 0.36392
15.3543 0.353908
15.2323 0.36376
15.1609 0.359715
15.2655 0.364316
15.1779 0.364437
15.1083 0.360942
15.125 0.351446
15.1397 0.34239
15.1597 0.334095
15.1279 0.327192
15.0664 0.324982
15.0816 0.317514
15.0747 0.310119
15.0852 0.303172
15.0699 0.296752
15.0799 0.2904
15.0879 0.284268
15.1102 0.279171
15.0661 0.276947
15.0889 0.272311
15.1398 0.27172
15.1082 0.268305
15.0429 0.271194
15.028 0.266536
14.9966 0.26353
15.02 0.25984
15.0157 0.255278
15.0515 0.253384
15.0277 0.250192
15.1257 0.264796
15.1577 0.262378
15.1202 0.260828
15.0954 0.257845
15.0408 0.259588
15.01 0.257419
15.0192 0.253655
14.9991 0.250644
15.0149 0.247432
15.0342 0.244587
15.0308 0.241092
15.1315 0.25815
15.1778 0.258703
15.1827 0.255183
15.1993 0.252255
15.1954 0.248899
15.1683 0.247097
15.1359 0.246003
15.1019 0.245195
15.1281 0.243482
15.1255 0.240433
15.1139 0.237729
15.1341 0.235672
15.1507 0.233408
15.1522 0.230617
15.1975 0.232354
15.1741 0.230824
15.195 0.229114
15.1994 0.226537
15.2142 0.224471
15.1888 0.223412
15.1815 0.221065
15.1652 0.219257
15.1227 0.221011
15.1086 0.219101
15.0977 0.217059
15.0937 0.214823
15.0957 0.212606
15.0859 0.210654
15.0759 0.208755
15.08 0.206698
