1.00826 0
0.993232 0.0150298
1.00093 0.0115983
0.993166 0.0112916
0.987491 0.0104265
0.995763 0.0118704
0.988486 0.0123935
0.989313 0.0107648
0.99104 0.00964958
0.989985 0.00869508
1.00039 0.0130439
1.00308 0.0122063
1.00323 0.0112292
0.997892 0.0116854
0.999916 0.011065
1.00076 0.0103848
0.995933 0.0108836
0.996694 0.0102894
0.999904 0.0102483
1.00389 0.010507
1.00037 0.0105966
1.00184 0.0102108
1.00235 0.00976987
0.999174 0.00987796
0.998808 0.00948164
0.999794 0.00916286
1.00091 0.00888778
1.00067 0.00856795
1.00146 0.0083047
1.00336 0.00824446
1.00403 0.00800259
1.00508 0.0078192
1.00495 0.00757965
1.00382 0.00743997
1.00131 0.00764804
1.0009 0.00744357
1.00177 0.00729107
1.00147 0.00710298
0.999902 0.00709353
0.999747 0.00691565
0.999493 0.00674966
1.00137 0.00685047
1.00142 0.00668943
1.00185 0.00654932
1.00345 0.00660036
1.00338 0.00645564
1.00523 0.00658086
1.00481 0.00645562
1.00273 0.00665693
1.00112 0.00671936
1.0021 0.00666011
1.00329 0.00663694
1.00423 0.00657874
1.00367 0.00648056
1.0028 0.00641975
1.00118 0.00650991
1.00049 0.00643205
0.999952 0.0063428
0.998913 0.0063205
0.998977 0.0062146
0.998689 0.00611865
0.998613 0.00601963
0.999077 0.00594142
0.998413 0.00588547
0.99812 0.00580162
0.997448 0.0057524
0.996803 0.00570246
0.997711 0.00569091
0.9974 0.00561646
0.996886 0.00555948
0.99648 0.00549561
0.99652 0.0054189
0.995676 0.0054104
0.995357 0.00534635
0.995425 0.00527502
0.995375 0.00520538
0.995058 0.00514712
0.994439 0.00511828
0.994543 0.00505416
0.995256 0.00504118
0.995454 0.0049825
0.996038 0.00495591
0.995945 0.00489673
0.995752 0.00484192
0.995014 0.00484126
0.995192 0.00478794
0.995563 0.0047471
0.995886 0.00470398
0.996247 0.0046648
0.995842 0.00463036
0.996344 0.00460658
0.996372 0.00455632
0.995833 0.00453911
0.995879 0.00449079
0.995692 0.0044472
0.995708 0.00440066
0.995918 0.00436013
0.995354 0.00435213
0.995724 0.00432378
0.995373 0.00429469
