1 1.2107 1.2107 0
2 1.20779 1.20924 0.00103212
3 1.19689 1.20513 0.00343253
4 1.21082 1.20655 0.00285477
5 1.20504 1.20625 0.00229981
6 1.20066 1.20532 0.00209635
7 1.2075 1.20563 0.0018199
8 1.20928 1.20609 0.00164866
9 1.20932 1.20644 0.00150403
10 1.20315 1.20611 0.0013893
11 1.20791 1.20628 0.00127256
12 1.20711 1.20635 0.0011684
13 1.20438 1.2062 0.00108832
14 1.2026 1.20594 0.00104048
15 1.21391 1.20647 0.00109858
16 1.20353 1.20629 0.00104516
17 1.20819 1.2064 0.00098967
18 1.20699 1.20643 0.000935242
19 1.20722 1.20647 0.000886931
20 1.20974 1.20664 0.000857486
