0 0 0
0.0115332 0 0
0.0230664 0 0
0.0345996 0 0
0.0461329 0 0
0.0576661 0 0
0.0691993 0 0
0.0807325 0 0
0.0922657 0 0
0.103799 0 0
0.115332 0 0
0.126865 0 0
0.138399 0 0
0.149932 0 0
0.161465 0 0
0.172998 0 0
0.184531 0 0
0.196065 0 0
0.207598 0 0
0.219131 0 0
0.230664 0 0
0.242198 0 0
0.253731 0 0
0.265264 0 0
0.276797 0 0
0.28833 0 0
0.299864 0 0
0.311397 0 0
0.32293 0 0
0.334463 0 0
0.345996 0 0
0.35753 0 0
0.369063 0 0
0.380596 0 0
0.392129 0 0
0.403663 0 0
0.415196 0 0
0.426729 0 0
0.438262 0 0
0.449795 0 0
0.461329 0 0
0.472862 0 0
0.484395 0 0
0.495928 0 0
0.507461 0 0
0.518995 0 0
0.530528 0 0
0.542061 0 0
0.553594 0 0
0.565128 0 0
0.576661 0 0
0.588194 0 0
0.599727 0 0
0.61126 0 0
0.622794 0 0
0.634327 0 0
0.64586 0 0
0.657393 0 0
0.668926 0 0
0.68046 0 0
0.691993 0 0
0.703526 0 0
0.715059 0 0
0.726593 0 0
0.738126 0 0
0.749659 0 0
0.761192 0 0
0.772725 0 0
0.784259 0 0
0.795792 0 0
0.807325 0 0
0.818858 0 0
0.830391 0 0
0.841925 0 0
0.853458 0 0
0.864991 0 0
0.876524 0 0
0.888058 0.000215181 9.33051e-05
0.899591 0.00132832 0.000274432
0.911124 0.00628948 0.000506585
0.922657 0.0244631 0.00105717
0.93419 0.0749476 0.00161482
0.945724 0.192086 0.00258882
0.957257 0.418527 0.00458236
0.96879 0.800843 0.00501212
0.980323 1.31048 0.00755176
0.991856 1.92949 0.00882158
1.00339 2.63921 0.0107
1.01492 3.34906 0.0116583
1.02646 3.93911 0.0110303
1.03799 4.42946 0.0139067
1.04952 4.72776 0.0112411
1.06106 4.86797 0.0134748
1.07259 4.78808 0.0140146
1.08412 4.59701 0.0125091
1.09566 4.27149 0.0111646
1.10719 3.85825 0.0115597
1.11872 3.39653 0.013681
1.13026 2.90523 0.0123483
1.14179 2.4294 0.00916843
1.15332 2.028 0.00809283
1.16485 1.63802 0.00670916
1.17639 1.29685 0.00767193
1.18792 1.00369 0.00657499
1.19945 0.7735 0.00565638
1.21099 0.582802 0.00548647
1.22252 0.426112 0.00431436
1.23405 0.308087 0.00279149
1.24559 0.222582 0.00331375
1.25712 0.156535 0.00309918
1.26865 0.111221 0.00247038
1.28019 0.0796728 0.00213238
1.29172 0.0595722 0.00175292
1.30325 0.0500119 0.00155007
1.31479 0.0444634 0.00163968
1.32632 0.0451257 0.00163304
1.33785 0.0534798 0.00164519
1.34939 0.070418 0.00216858
1.36092 0.0894617 0.00231371
1.37245 0.122235 0.00281642
1.38399 0.164502 0.00328905
1.39552 0.212778 0.00308371
1.40705 0.271137 0.00326174
1.41859 0.338243 0.00381979
1.43012 0.423243 0.00327567
1.44165 0.502064 0.00315073
1.45319 0.58035 0.00375852
1.46472 0.673013 0.00381323
1.47625 0.76055 0.00401423
1.48778 0.83903 0.00531188
1.49932 0.896308 0.00559627
1.51085 0.935049 0.00562782
1.52238 0.957754 0.00495999
1.53392 0.961761 0.00494331
1.54545 0.938934 0.00615833
1.55698 0.893023 0.00668942
1.56852 0.830281 0.00524007
1.58005 0.75873 0.00458809
1.59158 0.68202 0.00401603
1.60312 0.596182 0.00321025
1.61465 0.510655 0.00287174
1.62618 0.428739 0.00295896
1.63772 0.354323 0.00288257
1.64925 0.291819 0.00333135
1.66078 0.244392 0.00280969
1.67232 0.210393 0.00304743
1.68385 0.19954 0.00317089
1.69538 0.207514 0.00298254
1.70692 0.239226 0.0031094
1.71845 0.298528 0.00345892
1.72998 0.388448 0.00378424
1.74152 0.517225 0.00390171
1.75305 0.671619 0.0048037
1.76458 0.86002 0.00455391
1.77612 1.08509 0.0042478
1.78765 1.3392 0.00515562
1.79918 1.60458 0.00500749
1.81071 1.86913 0.00601854
1.82225 2.11515 0.00645216
1.83378 2.33628 0.00645489
1.84531 2.50907 0.00756982
1.85685 2.62545 0.00783777
1.86838 2.6697 0.00709469
1.87991 2.66339 0.00794638
1.89145 2.58317 0.00776896
1.90298 2.45359 0.00682517
1.91451 2.26343 0.00627169
1.92605 2.047 0.00579797
1.93758 1.80964 0.00691225
1.94911 1.57145 0.00506369
1.96065 1.33 0.0044681
1.97218 1.09817 0.0049323
1.98371 0.903122 0.00355066
1.99525 0.737838 0.00393207
2.00678 0.607003 0.00403206
2.01831 0.522989 0.00411443
2.02985 0.465253 0.0035812
2.04138 0.445697 0.00387107
2.05291 0.460036 0.00332941
2.06445 0.497365 0.00277619
2.07598 0.560685 0.00332348
2.08751 0.632856 0.00314359
2.09905 0.717092 0.00308745
2.11058 0.797723 0.00335603
2.12211 0.873323 0.00324054
2.13364 0.943899 0.00345886
2.14518 0.983773 0.00418488
2.15671 1.00831 0.00370359
2.16824 1.00753 0.00431476
2.17978 0.981876 0.00361726
2.19131 0.939699 0.0036588
2.20284 0.885875 0.00330229
2.21438 0.819888 0.0031881
2.22591 0.753931 0.00342739
2.23744 0.688962 0.00349419
2.24898 0.633916 0.00393699
2.26051 0.594368 0.00424603
2.27204 0.576274 0.00432741
2.28358 0.57482 0.00492656
2.29511 0.601863 0.00478066
