1 -7.28016 -7.28016 0
2 -7.16132 -7.22074 0.042016
3 -7.06672 -7.1694 0.0504171
4 -6.97713 -7.12133 0.0562379
5 -6.92627 -7.08232 0.0569354
6 -6.83 -7.04027 0.0610322
7 -6.7955 -7.0053 0.0615199
8 -6.76812 -6.97565 0.0605538
9 -6.68039 -6.94284 0.0620799
10 -6.65534 -6.91409 0.0621741
11 -6.6401 -6.88919 0.0613087
12 -6.65446 -6.86962 0.0592379
13 -6.56331 -6.84606 0.0591819
14 -6.54069 -6.82425 0.0588371
15 -6.45623 -6.79972 0.0598116
16 -6.51482 -6.78191 0.058664
17 -6.42821 -6.7611 0.058787
18 -6.28776 -6.73481 0.0611203
19 -6.30222 -6.71204 0.0619992
20 -6.322 -6.69254 0.0618905
21 -6.27023 -6.67243 0.0621246
22 -6.31135 -6.65601 0.0614306
23 -6.34451 -6.64247 0.0602342
24 -6.37927 -6.6315 0.0587143
25 -6.34781 -6.62016 0.0574519
26 -6.28411 -6.60723 0.0566774
27 -6.35628 -6.59794 0.055335
28 -6.36118 -6.58948 0.054001
29 -6.3124 -6.57993 0.0529774
30 -6.31667 -6.57115 0.0519332
31 -6.36655 -6.56455 0.0506756
32 -6.40959 -6.55971 0.0493228
33 -6.42413 -6.5556 0.047999
34 -6.45872 -6.55275 0.0466717
35 -6.4077 -6.54861 0.0455219
36 -6.40961 -6.54475 0.0444208
37 -6.29718 -6.53805 0.0437213
38 -6.31228 -6.53211 0.0429725
39 -6.32814 -6.52688 0.0421877
40 -6.24807 -6.51991 0.0417049
41 -6.23163 -6.51288 0.0412761
42 -6.16676 -6.50464 0.0411078
43 -6.17252 -6.49692 0.040871
44 -6.22621 -6.49076 0.0404025
45 -6.20883 -6.4845 0.0399875
46 -6.1872 -6.47804 0.0396371
47 -6.27737 -6.47377 0.039023
48 -6.3089 -6.47033 0.0383609
49 -6.31538 -6.46717 0.0377081
50 -6.35202 -6.46487 0.0370242
51 -6.43009 -6.46418 0.0363045
52 -6.40418 -6.46303 0.0356247
53 -6.45176 -6.46282 0.0349532
54 -6.4582 -6.46273 0.034306
55 -6.45349 -6.46256 0.0336827
56 -6.40489 -6.46153 0.0330969
57 -6.42081 -6.46082 0.032524
58 -6.41589 -6.46005 0.0319725
59 -6.40311 -6.45908 0.0314451
60 -6.37 -6.4576 0.0309561
61 -6.40642 -6.45676 0.03046
62 -6.3469 -6.45498 0.0300202
63 -6.40697 -6.45422 0.0295533
64 -6.39106 -6.45324 0.029108
65 -6.43064 -6.45289 0.0286623
66 -6.41473 -6.45231 0.0282338
67 -6.40709 -6.45164 0.0278205
68 -6.40672 -6.45097 0.0274192
69 -6.40097 -6.45025 0.0270314
70 -6.33275 -6.44857 0.0266973
71 -6.27469 -6.44612 0.0264334
72 -6.28364 -6.44387 0.0261624
73 -6.38537 -6.44306 0.0258163
74 -6.37549 -6.44215 0.0254836
75 -6.38983 -6.44145 0.0251533
76 -6.36599 -6.44046 0.0248419
77 -6.39393 -6.43986 0.0245267
78 -6.3871 -6.43918 0.0242216
79 -6.35692 -6.43814 0.0239373
80 -6.32238 -6.43669 0.0236818
81 -6.31188 -6.43515 0.0234395
82 -6.36974 -6.43435 0.0231672
83 -6.34791 -6.43331 0.0229115
84 -6.39014 -6.4328 0.0226445
85 -6.38031 -6.43218 0.0223865
86 -6.45059 -6.43239 0.0221272
87 -6.41538 -6.4322 0.0218738
88 -6.46235 -6.43254 0.0216279
89 -6.35495 -6.43167 0.0214024
90 -6.39432 -6.43125 0.0211687
91 -6.40695 -6.43099 0.0209377
92 -6.37769 -6.43041 0.0207181
93 -6.36875 -6.42975 0.020506
94 -6.36841 -6.42909 0.0202982
95 -6.36219 -6.42839 0.0200968
96 -6.30761 -6.42713 0.0199268
97 -6.37541 -6.4266 0.0197285
98 -6.40274 -6.42635 0.0195286
99 -6.37299 -6.42582 0.0193388
100 -6.27062 -6.42426 0.0192076
101 -6.27874 -6.42282 0.0190714
102 -6.25389 -6.42117 0.0189562
103 -6.19276 -6.41895 0.0189014
104 -6.20369 -6.41688 0.0188326
105 -6.291 -6.41568 0.0186914
106 -6.34581 -6.41502 0.0185267
107 -6.32468 -6.41418 0.0183728
108 -6.30357 -6.41315 0.0182312
109 -6.27873 -6.41192 0.0181056
110 -6.29574 -6.41086 0.0179718
111 -6.2559 -6.40947 0.017864
112 -6.30139 -6.4085 0.0177305
113 -6.36035 -6.40808 0.0175788
114 -6.30253 -6.40715 0.0174489
115 -6.29532 -6.40618 0.0173243
116 -6.31954 -6.40543 0.017191
117 -6.27337 -6.4043 0.0170811
118 -6.28727 -6.40331 0.0169651
119 -6.36524 -6.40299 0.0168256
120 -6.3372 -6.40244 0.0166943
121 -6.35401 -6.40204 0.0165611
122 -6.3481 -6.4016 0.0164313
123 -6.42082 -6.40176 0.0162984
124 -6.40891 -6.40181 0.0161671
125 -6.29685 -6.40097 0.0160595
126 -6.38357 -6.40084 0.0159327
127 -6.35984 -6.40051 0.0158105
128 -6.34676 -6.40009 0.0156925
129 -6.30667 -6.39937 0.0155876
130 -6.24774 -6.3982 0.0155113
131 -6.17355 -6.39649 0.0154874
132 -6.19037 -6.39493 0.0154486
133 -6.25277 -6.39386 0.0153693
134 -6.30404 -6.39319 0.0152692
135 -6.15915 -6.39145 0.0152542
136 -6.24225 -6.39036 0.0151815
137 -6.32211 -6.38986 0.0150788
138 -6.42018 -6.39008 0.0149712
139 -6.41787 -6.39028 0.0148648
140 -6.39582 -6.39032 0.0147587
141 -6.41842 -6.39052 0.0146553
