1 -6.31163 -6.31163 0
2 -6.31092 -6.31127 0.000250213
3 -6.3107 -6.31108 0.000227839
4 -6.31077 -6.311 0.000183769
5 -6.31201 -6.3112 0.000232511
6 -6.30977 -6.31097 0.000291976
7 -6.3098 -6.3108 0.000294136
8 -6.31056 -6.31077 0.000258936
9 -6.31055 -6.31074 0.00023135
10 -6.30988 -6.31066 0.00022386
11 -6.31151 -6.31073 0.000216439
12 -6.31049 -6.31071 0.000199394
13 -6.30917 -6.31059 0.000216514
14 -6.31133 -6.31065 0.000207391
15 -6.31162 -6.31071 0.000203438
16 -6.31098 -6.31073 0.000191391
17 -6.31097 -6.31074 0.000180676
18 -6.31 -6.3107 0.000175354
19 -6.3118 -6.31076 0.000175402
20 -6.31184 -6.31081 0.000174702
21 -6.31122 -6.31083 0.000167469
22 -6.31043 -6.31081 0.000160846
23 -6.31116 -6.31083 0.000154534
24 -6.31168 -6.31086 0.000152091
25 -6.31127 -6.31088 0.000146879
26 -6.31075 -6.31088 0.000141314
27 -6.31069 -6.31087 0.000136242
28 -6.31134 -6.31089 0.000132402
29 -6.31053 -6.31087 0.00012842
30 -6.31032 -6.31086 0.000125472
31 -6.31098 -6.31086 0.000121492
32 -6.31041 -6.31085 0.00011851
33 -6.31064 -6.31084 0.000115087
34 -6.31038 -6.31083 0.000112477
35 -6.3115 -6.31084 0.000110901
36 -6.31115 -6.31085 0.000108141
37 -6.31078 -6.31085 0.000105238
38 -6.31057 -6.31084 0.000102726
39 -6.30924 -6.3108 0.000108023
40 -6.31047 -6.31079 0.000105646
41 -6.31106 -6.3108 0.000103276
42 -6.31107 -6.31081 0.000101018
43 -6.31071 -6.31081 9.86929e-05
44 -6.31077 -6.3108 9.64535e-05
45 -6.31081 -6.3108 9.43102e-05
46 -6.31192 -6.31083 9.53298e-05
47 -6.31056 -6.31082 9.34715e-05
48 -6.31156 -6.31084 9.27646e-05
49 -6.31167 -6.31086 9.23987e-05
50 -6.31181 -6.31087 9.24831e-05
51 -6.31096 -6.31088 9.06833e-05
52 -6.31059 -6.31087 8.91024e-05
53 -6.312 -6.31089 8.99402e-05
54 -6.30989 -6.31087 9.01513e-05
55 -6.3117 -6.31089 8.97706e-05
56 -6.30989 -6.31087 8.99228e-05
57 -6.31125 -6.31088 8.85961e-05
58 -6.311 -6.31088 8.70957e-05
59 -6.31218 -6.3109 8.83497e-05
60 -6.31089 -6.3109 8.68775e-05
61 -6.30982 -6.31088 8.72553e-05
62 -6.31062 -6.31088 8.59486e-05
63 -6.31039 -6.31087 8.49298e-05
64 -6.31082 -6.31087 8.36059e-05
65 -6.31075 -6.31087 8.23404e-05
66 -6.31154 -6.31088 8.17181e-05
67 -6.31063 -6.31088 8.05861e-05
68 -6.31131 -6.31088 7.96546e-05
69 -6.31077 -6.31088 7.85168e-05
70 -6.31126 -6.31089 7.75869e-05
71 -6.30997 -6.31087 7.75631e-05
72 -6.31027 -6.31086 7.69329e-05
73 -6.31117 -6.31087 7.59923e-05
74 -6.3124 -6.31089 7.77207e-05
75 -6.31118 -6.31089 7.67842e-05
76 -6.31095 -6.31089 7.57776e-05
77 -6.31096 -6.31089 7.47986e-05
78 -6.31027 -6.31089 7.42652e-05
79 -6.30948 -6.31087 7.54333e-05
80 -6.31082 -6.31087 7.44926e-05
81 -6.31083 -6.31087 7.35746e-05
82 -6.31115 -6.31087 7.27582e-05
83 -6.31147 -6.31088 7.22328e-05
84 -6.31016 -6.31087 7.18827e-05
85 -6.31026 -6.31086 7.1392e-05
86 -6.31059 -6.31086 7.06341e-05
87 -6.31131 -6.31086 7.00129e-05
88 -6.3113 -6.31087 6.93931e-05
89 -6.31087 -6.31087 6.86134e-05
90 -6.31008 -6.31086 6.84058e-05
91 -6.31 -6.31085 6.82996e-05
92 -6.3105 -6.31085 6.76634e-05
93 -6.3112 -6.31085 6.70433e-05
94 -6.31072 -6.31085 6.6344e-05
95 -6.31112 -6.31085 6.57056e-05
96 -6.31041 -6.31085 6.5183e-05
97 -6.31123 -6.31085 6.4632e-05
98 -6.31033 -6.31085 6.4188e-05
99 -6.31154 -6.31085 6.392e-05
100 -6.31022 -6.31085 6.35897e-05
101 -6.31075 -6.31085 6.29671e-05
102 -6.311 -6.31085 6.23681e-05
103 -6.31098 -6.31085 6.1775e-05
104 -6.31116 -6.31085 6.12543e-05
105 -6.31021 -6.31085 6.09719e-05
106 -6.31235 -6.31086 6.20208e-05
107 -6.31134 -6.31086 6.16014e-05
108 -6.3108 -6.31086 6.10338e-05
109 -6.31273 -6.31088 6.28216e-05
110 -6.31052 -6.31088 6.23357e-05
111 -6.31183 -6.31089 6.23575e-05
112 -6.3105 -6.31088 6.18977e-05
113 -6.3118 -6.31089 6.18817e-05
114 -6.31084 -6.31089 6.13403e-05
115 -6.30835 -6.31087 6.46691e-05
116 -6.31063 -6.31087 6.41449e-05
117 -6.31152 -6.31087 6.38384e-05
118 -6.31097 -6.31087 6.33022e-05
119 -6.31094 -6.31087 6.2773e-05
120 -6.31025 -6.31087 6.24654e-05
121 -6.31041 -6.31086 6.20661e-05
122 -6.31149 -6.31087 6.17705e-05
123 -6.31053 -6.31087 6.13313e-05
124 -6.31034 -6.31086 6.0986e-05
125 -6.31057 -6.31086 6.05444e-05
126 -6.31208 -6.31087 6.08373e-05
127 -6.31119 -6.31087 6.041e-05
128 -6.31131 -6.31088 6.00361e-05
129 -6.31095 -6.31088 5.95737e-05
130 -6.31227 -6.31089 6.00656e-05
131 -6.31177 -6.31089 5.99817e-05
132 -6.31117 -6.3109 5.95633e-05
133 -6.3106 -6.31089 5.91559e-05
134 -6.31006 -6.31089 5.90375e-05
135 -6.31093 -6.31089 5.8601e-05
136 -6.31104 -6.31089 5.81813e-05
137 -6.3115 -6.31089 5.79268e-05
138 -6.3117 -6.3109 5.77995e-05
139 -6.31097 -6.3109 5.73861e-05
140 -6.31078 -6.3109 5.69828e-05
141 -6.31045 -6.3109 5.66658e-05
142 -6.31133 -6.3109 5.63476e-05
143 -6.31084 -6.3109 5.59549e-05
144 -6.31096 -6.3109 5.55678e-05
145 -6.31133 -6.3109 5.52656e-05
146 -6.31096 -6.3109 5.48884e-05
147 -6.31188 -6.31091 5.49192e-05
148 -6.31053 -6.31091 5.46084e-05
149 -6.31096 -6.31091 5.4243e-05
150 -6.31061 -6.3109 5.39183e-05
151 -6.31133 -6.31091 5.3634e-05
