15.1038 0.620284
14.3159 0.636019
13.6692 0.617121
13.1613 0.658712
12.6232 0.694959
12.1325 0.77921
11.9494 0.798842
11.5314 0.880145
11.0551 0.872784
10.8277 0.866793
10.5913 0.880341
10.3432 0.894213
10.1986 0.93796
10.2334 0.929509
10.2244 0.934435
10.083 0.926893
9.82701 0.952419
9.87577 0.951033
9.73235 0.972079
9.51039 0.936216
9.46002 0.966517
9.57683 0.942873
9.4448 0.981289
9.31779 0.974243
9.35312 1.00129
9.23311 0.996116
9.35767 0.993547
9.20082 1.00367
9.27208 1.03424
9.29412 1.07045
9.23744 1.00773
9.21785 0.978565
9.42646 1.02502
9.34705 1.04297
9.36021 0.996718
9.28813 0.973661
9.36058 0.977644
9.28598 1.01333
9.18899 0.987682
9.32943 1.03806
9.26282 1.01198
9.21433 1.03997
9.31378 1.05319
9.2546 0.996987
9.22387 1.02086
9.25553 1.03149
9.19824 0.996151
9.15053 1.04461
9.20512 0.973433
9.20262 0.985819
9.12455 1.00404
9.19313 1.05259
9.13363 0.971262
9.18545 1.0411
9.19758 1.03033
9.20413 0.996338
9.21422 1.01931
9.20655 0.95047
9.4084 1.00834
9.12786 0.985367
9.33894 1.05069
9.26885 1.01275
9.15676 1.00293
9.26146 1.04248
9.12373 0.976759
9.18528 1.01712
9.14244 1.03644
9.23436 1.01087
9.19091 1.00817
9.19186 1.03421
9.2392 1.00911
9.24898 1.0429
9.10678 0.999107
9.14866 0.988315
9.19932 1.03881
9.17958 0.99609
9.25334 1.03906
9.19942 0.999654
9.22624 1.01858
8.99366 1.00554
8.99068 0.9923
9.05691 1.00891
9.07179 1.01399
9.05415 1.02937
9.02976 1.03181
9.06001 1.05303
8.9679 1.00007
9.10903 1.08834
9.01932 1.05332
8.96147 1.04726
9.07561 0.99819
9.03003 1.03527
9.08316 1.04055
9.04465 1.02608
9.14252 1.04251
9.07856 1.04359
9.12656 1.05191
9.10151 1.07662
9.05179 1.0184
9.0585 1.00146
9.03026 1.0015
9.09186 1.01563
9.05991 1.01011
9.12484 0.994926
9.03372 1.02672
9.04899 1.00221
9.14698 1.00861
8.97846 1.02525
9.04746 1.02819
9.10102 1.02397
9.12098 1.08034
9.04121 1.02709
8.99319 1.00684
8.96572 1.04184
8.81961 1.04937
8.8753 1.07778
8.90366 1.06736
8.80719 1.04823
8.94466 1.05595
8.81782 1.04449
8.87712 1.0374
8.89895 1.03795
8.95288 0.997386
8.75141 1.04878
8.81457 1.03035
8.88622 1.00113
8.98599 1.01681
8.86887 1.03163
8.76327 1.02638
8.82336 1.02462
8.90852 1.04055
8.81069 1.00406
8.87961 1.03191
8.90929 1.04553
8.84282 1.08576
8.93936 1.06244
8.92893 1.0671
8.7916 1.01409
8.81314 1.04426
8.77124 1.05364
9.03749 1.02498
8.8337 1.06837
8.95118 1.02422
8.98316 0.986198
8.85661 1.05284
8.83645 1.02734
9.01115 1.08627
9.01294 1.02701
8.9652 1.03675
8.87565 1.00933
8.80014 1.01971
8.80628 1.05941
8.85071 1.05432
8.88151 1.08657
8.78104 1.0721
8.85477 1.09026
8.90692 1.06019
8.75927 1.02189
8.83346 1.04757
8.82923 1.05995
8.78198 1.0603
8.71277 0.97206
8.87718 1.02248
8.79317 1.04201
8.78533 1.05442
8.80861 1.09752
8.75847 1.06784
8.81911 1.02557
8.6653 1.03932
8.76352 1.07122
8.8693 1.0804
8.82271 1.03099
8.81294 1.07134
8.79542 1.05833
8.80442 1.05378
8.79019 1.04395
8.90064 1.12126
8.81661 1.03304
8.87906 1.04332
8.701 1.0193
8.90009 1.10507
8.86704 1.07073
8.95895 1.05908
8.75916 1.0351
8.70195 1.07152
8.69649 1.00285
8.84252 1.03036
8.93896 1.08916
8.95646 1.03153
8.91137 1.08363
8.84276 1.06246
8.79825 1.03283
8.77762 1.02164
8.77757 1.00222
8.77063 1.04471
8.71193 1.06542
8.78303 1.0481
8.78189 1.04673
8.80624 1.06812
8.77453 1.00715
8.90485 1.11553
8.84287 1.10411
8.78239 1.06585
8.70328 1.05414
8.72089 0.983033
8.76671 1.03307
8.72595 1.08787
8.84581 1.06919
8.82446 1.08627
8.88849 1.08244
8.86928 0.994583
8.70892 1.04014
8.7666 1.0187
8.79496 1.01538
8.81514 1.02606
8.71559 1.06876
8.7921 1.05508
8.85235 1.03753
8.82721 1.0495
8.75926 1.08052
8.8197 1.02201
8.84839 1.02079
8.70221 1.02457
8.76344 1.00442
8.79374 0.995556
8.96975 1.06035
8.72105 1.02907
8.75915 1.05974
8.90403 1.0042
8.86666 1.05488
8.66845 1.05653
8.78208 1.0041
8.76765 1.04782
8.78274 1.04344
8.7656 1.0314
8.7047 1.04922
8.78534 1.05915
8.77222 1.0256
8.72848 1.05279
8.77715 1.04684
8.70004 1.01701
8.76893 1.05838
8.78304 1.04376
8.81563 1.08705
8.6406 1.05211
8.78141 1.05809
8.94074 1.09484
8.89917 1.10015
9.01848 1.05273
9.05588 1.08496
8.85808 1.04395
8.77241 1.0683
8.75823 1.06649
8.82966 1.04132
8.71198 1.04763
8.72254 1.03503
8.81948 1.07131
8.75004 1.03191
8.86578 1.05882
8.74072 1.02584
8.82224 1.08696
8.72595 1.03148
8.74139 1.04757
8.77049 1.03439
8.80146 1.06502
8.793 1.04483
8.83947 1.07307
8.64745 1.04128
8.79466 1.06111
8.74369 1.05207
8.76745 1.00023
8.81413 1.02418
8.74869 0.998757
8.83564 1.06161
8.76113 1.08818
8.68762 1.03848
8.8186 1.05128
8.72702 1.00634
8.70357 1.0569
8.71065 1.03187
8.71745 1.0449
8.85329 1.10234
8.79416 1.0566
8.86151 1.05953
8.83475 1.02858
8.79229 0.984455
8.72712 1.04115
8.7617 1.02446
8.71961 0.985695
8.79336 1.02466
8.93603 1.06869
8.7922 1.04051
8.857 1.01856
8.85458 1.04901
8.81039 1.0261
8.85167 1.03671
8.89252 1.07341
8.84154 1.00628
8.64459 1.05359
8.74948 1.03832
8.80326 1.04078
8.77642 1.04617
8.79372 1.0444
8.85921 0.987062
8.84026 1.05374
8.88014 1.05893
8.78341 1.06089
8.97124 1.03618
8.79052 1.05848
8.84849 1.07711
8.86136 1.05521
8.8237 1.07368
8.74693 1.04628
8.84461 1.0784
8.82253 1.03891
8.84925 1.08618
8.71168 1.05555
8.77493 1.06011
8.83664 1.09447
8.91276 1.03668
8.74922 1.04709
8.74774 1.07064
8.87394 1.01362
8.75161 1.02214
8.92585 1.02889
8.75024 1.0653
8.7649 1.02908
8.74306 1.04573
8.78486 1.05767
8.8576 1.05931
8.8097 1.05368
8.7521 1.0629
8.82451 1.06579
8.855 1.0117
8.7125 1.02009
8.81859 1.03783
8.83404 1.01937
8.82461 1.02355
8.84248 1.03476
8.68315 1.01318
8.80247 1.00606
8.69358 0.985712
8.78299 1.0537
8.79029 1.02111
8.78108 1.04326
8.86572 1.01419
8.77809 1.0626
8.77474 1.00404
8.81905 1.01813
8.84315 1.0903
8.90437 1.0633
8.99167 1.05376
8.87838 1.01293
8.91548 1.03383
8.81912 1.04697
8.8351 1.04414
8.89101 1.07746
8.76348 1.03795
8.61746 1.02977
8.81747 1.01297
8.78872 1.04444
8.83952 1.03965
8.84546 1.0226
8.82408 0.992733
8.73462 1.04559
8.78482 1.01345
8.84601 1.04588
8.74971 1.05242
8.77303 1.02235
8.75026 1.05269
8.82955 1.05924
8.69186 1.02705
8.83899 1.06937
8.74298 1.06437
8.6815 1.05335
8.80564 1.03373
8.6632 1.0472
8.96402 1.10157
8.8379 1.03739
8.76863 1.03568
8.83854 1.02545
8.8554 1.01113
8.82975 1.05105
8.80155 1.04072
8.82121 1.04153
8.71067 1.06176
8.83445 1.00881
8.83385 1.00144
8.77608 1.07922
8.71796 1.01391
8.79931 1.06811
8.77526 1.0228
8.86582 1.05109
8.7272 1.10427
8.9181 1.03488
8.92119 1.04998
8.97711 1.0456
8.90007 1.08404
8.8843 1.04979
8.79193 1.01235
8.81968 1.05216
8.96586 1.00809
8.8897 1.03508
8.87322 1.07538
8.86689 1.02186
8.96521 1.06908
8.89567 0.9948
8.8516 1.01516
8.77732 1.01819
8.72097 0.995009
8.82582 1.04647
8.80906 1.05393
8.84408 1.02149
8.78958 1.05404
8.73606 1.0611
8.7999 1.02685
8.85793 1.04143
8.78863 1.00463
8.87857 1.06375
8.76012 1.07195
8.74332 1.08443
8.70846 1.02841
8.73899 1.07196
8.77141 1.05654
8.78835 1.025
8.73228 1.06014
8.81741 1.0429
8.88297 1.1209
8.79663 1.04197
8.83915 1.0524
8.78956 1.03593
8.82026 1.08709
8.81441 1.05849
8.80217 1.04502
8.73491 1.0271
8.75151 1.00645
8.87283 1.06335
8.88251 1.05971
8.8672 1.00789
8.7724 1.01135
8.76279 1.01502
8.79485 1.04001
8.80067 1.05105
8.83117 1.03423
8.75457 1.06944
8.87847 1.02864
8.85253 1.0668
8.80417 1.02512
8.84481 1.00048
8.90564 1.08681
8.82001 1.02439
8.81661 1.03343
8.81913 1.05089
8.97081 1.06293
8.75996 1.01704
8.80039 1.03864
8.65413 1.02822
8.89375 1.12165
8.76554 1.03004
8.73419 1.02295
8.8573 1.04437
8.74292 1.05719
8.7126 1.05986
8.66882 1.02901
8.83082 1.05113
8.85297 1.03129
8.783 1.04194
8.94206 0.995613
8.73405 1.04464
8.79794 0.989573
8.69161 1.00988
8.91155 1.06264
8.84227 1.08818
8.91879 1.1185
8.8144 1.06327
