0.96697 0.254891
0.99332 0.115392
0.643159 -0.765733
0.211373 -0.977405
-0.528257 -0.849084
-0.947198 -0.320649
-0.310181 0.950678
0.198545 0.980092
0.304569 0.95249
0.837121 0.547018
0.96697 0.254891
